PK_LAB_RESULT_ITEM_ID,obo,molent,ion,specimen_obo,POC,total,indirect,direct,random,method,notes
15091006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4869255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1412013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1414014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1413016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13255005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4857226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11922820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4866020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4870020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4868248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4862313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8481017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8479020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16408009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16410010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13253003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11842144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8840004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21077009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8842004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11845203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5959004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4861531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11842132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8982003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17716003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17720003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11844167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17719003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13020018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3029001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4855044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18036147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4857502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8185042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16411005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11919268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11925273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1409113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4863224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1240002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18035286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1240001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4856631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10798003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4869023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1414150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1409150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1410148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18034140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11919527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18034144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11925299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4859709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4862298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16409003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16412003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16407004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16411004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4857201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16412006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16408006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16412007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16411006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16410007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16407006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16409005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16408005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16407007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16408007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16623003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16411007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11924701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16409006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16412005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16410006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16410005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18033269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4856328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18037143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18038003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5618004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4856149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18369003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11845138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6627003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4857316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4511005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18033275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21083013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11843043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11842146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1407003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15954003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11918698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11843042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11845069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17297003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4863246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17296003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4862937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4857024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18372003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18371004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4855035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11918227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11924690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11918808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4855545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18036288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17299003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11913062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11274004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11273003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11275004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4862095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4861588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11923603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4856313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11842100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11917673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11922762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4865217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4866217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11922684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11921179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8498003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11843172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9056007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4861497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4855787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4855722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4861471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
599003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4857428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11917832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4855471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4862470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11924879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11917875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11918873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11918874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11922880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11924878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11924877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11916872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11918872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11922879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11917876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11916873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3994001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3998001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3995001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3992001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4857944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11917719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11913380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18036145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11929313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18177036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1410043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4859664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18370003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9801003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18033017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13392004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18839003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18179030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17238003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11925179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13614004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11137009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18037315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18373004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4861672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11842108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18700006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13645010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4862118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4859570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18036282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4862527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15855003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4856118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15851004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15855004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11919056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11922692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11921167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11916755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4859737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4857415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4857135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4857788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4859940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13286003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4862824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3991001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11920166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6934005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15768005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15768006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6938006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11841213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13753010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13753009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13755011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4867173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6933005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13751010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4861573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10773004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4856865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13253005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19518003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18034027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4857021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11841105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11841190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4868250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4855149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11923078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11925078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11925077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11919072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11920075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11923079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11921073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4855610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11923301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4862031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9775009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17161004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20345003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
